,frame,x,y
1381,151,2650,1375
1382,151,2606,1364
1383,151,2312,1354
1384,151,2990,1317
1385,151,1453,1273
1386,151,1529,1271
1387,151,1608,1226
1388,151,1266,1217
1389,151,2150,886
1390,152,3001,1711
1391,152,2788,1677
1392,152,2749,1446
1393,152,2651,1375
1394,152,2306,1348
1395,152,2990,1318
1396,152,1453,1271
1397,152,1530,1271
1398,152,1609,1226
1399,152,1266,1217
1400,152,2149,886
1401,153,3001,1713
1402,153,2753,1447
1403,153,2655,1377
1404,153,2602,1364
1405,153,2302,1345
1406,153,2992,1321
1407,153,1452,1271
1408,153,1531,1271
1409,153,1609,1225
1410,153,1268,1224
1411,153,2150,886
1412,154,3000,1713
1413,154,2754,1447
1414,154,2663,1380
1415,154,2605,1364
1416,154,2303,1345
1417,154,1622,1324
1418,154,2991,1318
1419,154,1529,1270
1420,154,2461,1239
1421,154,1609,1225
1422,154,1268,1225
1423,154,2151,887
1424,155,2997,1706
1425,155,2754,1448
1426,155,2664,1380
1427,155,2301,1344
1428,155,2993,1322
1429,155,1529,1271
1430,155,2460,1239
1431,155,1266,1220
1432,155,2152,887
1433,156,2996,1704
1434,156,2772,1683
1435,156,2758,1448
1436,156,2606,1364
1437,156,2297,1342
1438,156,1623,1324
1439,156,2994,1323
1440,156,1531,1270
1441,156,1267,1220
1442,156,2154,887
1443,157,2996,1703
1444,157,2771,1684
1445,157,2759,1449
1446,157,2624,1364
1447,157,2298,1339
1448,157,2992,1323
1449,157,1526,1270
1450,157,2456,1235
1451,157,1267,1221
1452,157,2158,889
1453,158,2997,1704
1454,158,2771,1684
1455,158,2761,1450
1456,158,2621,1365
1457,158,2298,1339
1458,158,2993,1326
1459,158,1530,1270
1460,158,2455,1234
1461,158,1267,1222
1462,158,2162,889
1463,159,2999,1711
1464,159,2768,1684
1465,159,2766,1455
1466,159,2620,1364
1467,159,2298,1342
1468,159,1627,1325
1469,159,2994,1328
1470,159,1532,1270
1471,159,2453,1234
1472,159,1268,1222
1473,159,2165,890
1474,160,2999,1712
1475,160,2767,1684
1476,160,2767,1453
1477,160,2622,1364
1478,160,2294,1336
1479,160,1626,1326
1480,160,2995,1330
1481,160,1528,1268
1482,160,2447,1231
1483,160,1269,1226
1484,160,2168,891
1485,161,2998,1711
1486,161,2767,1685
1487,161,2768,1454
1488,161,2672,1386
1489,161,2623,1364
1490,161,2295,1337
1491,161,1626,1326
1492,161,2996,1332
1493,161,1530,1269
1494,161,2448,1233
1495,161,1270,1227
1496,161,2169,892
1497,162,2762,1686
1498,162,2769,1454
1499,162,2668,1383
1500,162,2623,1364
1501,162,2294,1335
1502,162,2996,1331
1503,162,2447,1232
1504,162,1269,1227
1505,162,2170,893
1506,162,645,725
1507,162,521,332
1508,162,438,104
1509,162,329,80
1510,162,184,65
1511,162,521,36
1512,163,2997,1713
1513,163,2762,1686
1514,163,2772,1458
1515,163,2638,1371
1516,163,2294,1335
1517,163,1628,1329
1518,163,2996,1332
1519,163,1530,1269
1520,163,2446,1232
1521,163,2401,1220
1522,163,1269,1229
1523,163,2171,893
1524,164,2761,1687
1525,164,2771,1459
1526,164,2641,1371
1527,164,2294,1337
1528,164,2999,1336
1529,164,1627,1329
1530,164,2445,1232
1531,164,2400,1220
1532,164,1271,1232
1533,164,2171,893
1534,165,2761,1687
1535,165,2773,1460
1536,165,2629,1365
1537,165,2296,1338
1538,165,1631,1332
1539,165,2999,1338
1540,165,1529,1269
1541,165,2451,1236
1542,165,2400,1220
1543,165,1271,1234
1544,165,2171,894
1545,166,2760,1687
1546,166,2680,1390
1547,166,2632,1367
1548,166,2292,1336
1549,166,1632,1332
1550,166,2999,1339
1551,166,1529,1268
1552,166,2449,1235
1553,166,1270,1236
1554,166,2400,1219
1555,166,2172,893
1556,167,2759,1687
1557,167,2682,1392
1558,167,2633,1367
1559,167,2292,1336
1560,167,1633,1333
1561,167,3000,1342
1562,167,1547,1266
1563,167,2449,1234
1564,167,1270,1237
1565,167,2172,893
1566,168,2759,1686
1567,168,2794,1475
1568,168,2683,1392
1569,168,2635,1368
1570,168,1633,1332
1571,168,2290,1335
1572,168,3000,1342
1573,168,1547,1265
1574,168,1271,1240
1575,168,2442,1228
1576,168,2173,893
1577,169,2757,1685
1578,169,2794,1476
1579,169,2665,1382
1580,169,2289,1340
1581,169,3002,1347
1582,169,2295,1282
1583,169,1548,1265
1584,169,1270,1248
1585,169,2440,1227
1586,169,2172,893
1587,170,2756,1684
1588,170,2795,1477
1589,170,2667,1383
1590,170,2287,1340
1591,170,3002,1347
1592,170,2295,1282
1593,170,1549,1265
1594,170,1269,1249
1595,170,2436,1224
1596,170,2174,893
1597,171,2755,1684
1598,171,2797,1480
1599,171,2663,1381
1600,171,2286,1340
1601,171,3003,1351
1602,171,1634,1331
1603,171,1550,1264
1604,171,1269,1250
1605,171,2436,1224
1606,171,2178,894
1607,172,2797,1481
1608,172,2664,1381
1609,172,3003,1348
1610,172,2284,1336
1611,172,1633,1329
1612,172,2294,1282
1613,172,1546,1265
1614,172,1269,1251
1615,172,2400,1219
1616,172,2180,894
1617,173,2798,1483
1618,173,2665,1381
1619,173,3003,1349
1620,173,2283,1334
1621,173,2294,1282
1622,173,1552,1265
1623,173,1269,1252
1624,173,2432,1222
1625,173,2399,1219
1626,173,2183,894
1627,174,2799,1484
1628,174,2666,1382
1629,174,3005,1352
1630,174,2284,1336
1631,174,2295,1282
1632,174,1547,1267
1633,174,1268,1253
1634,174,2431,1223
1635,174,2186,894
1636,175,2799,1485
1637,175,2667,1382
1638,175,3006,1355
1639,175,2283,1335
1640,175,2134,1301
1641,175,2293,1283
1642,175,1547,1267
1643,175,1269,1253
1644,175,2430,1223
1645,175,2188,894
1646,176,2800,1486
1647,176,2667,1382
1648,176,3006,1356
1649,176,2282,1333
1650,176,2136,1299
1651,176,2295,1283
1652,176,1553,1266
1653,176,1269,1254
1654,176,2429,1223
1655,176,2189,894
1656,177,2800,1486
1657,177,2668,1383
1658,177,3006,1357
1659,177,2282,1330
1660,177,2136,1299
1661,177,1547,1267
1662,177,1268,1256
1663,177,2429,1223
1664,177,2190,894
1665,178,2801,1487
1666,178,2669,1384
1667,178,3008,1367
1668,178,2277,1326
1669,178,2134,1301
1670,178,2285,1288
1671,178,1555,1266
1672,178,1269,1258
1673,178,2428,1223
1674,178,2191,894
1675,179,2803,1491
1676,179,2667,1382
1677,179,3008,1367
1678,179,2279,1328
1679,179,2133,1301
1680,179,2284,1289
1681,179,1554,1267
1682,179,1269,1260
1683,179,2428,1223
1684,179,2191,894
1685,180,2807,1495
1686,180,2672,1386
1687,180,3007,1366
1688,180,2271,1322
1689,180,2132,1302
1690,180,2285,1289
1691,180,1554,1267
1692,180,1268,1260
1693,180,2430,1223
1694,180,2192,895
1695,181,2807,1496
1696,181,2674,1388
1697,181,3006,1366
1698,181,2275,1325
1699,181,2284,1289
1700,181,1554,1268
1701,181,1268,1262
1702,181,2428,1223
1703,181,2193,894
1704,182,2808,1497
1705,182,2676,1388
1706,182,3006,1367
1707,182,2267,1319
1708,182,2282,1290
1709,182,1556,1268
1710,182,1270,1260
1711,182,2194,893
1712,183,2809,1500
1713,183,2683,1392
1714,183,3006,1370
1715,183,2272,1313
1716,183,2282,1290
1717,183,1556,1268
1718,183,1270,1261
1719,183,2623,1238
1720,183,2194,893
1721,184,2810,1503
1722,184,2686,1393
1723,184,3006,1370
1724,184,2265,1317
1725,184,2280,1293
1726,184,1558,1267
1727,184,1269,1263
1728,184,2620,1238
1729,184,2195,893
1730,185,2811,1505
1731,185,2691,1396
1732,185,3007,1375
1733,185,2274,1308
1734,185,1559,1266
1735,185,1268,1266
1736,185,2621,1237
1737,185,2424,1225
1738,185,2195,893
1739,186,2814,1508
1740,186,2692,1397
1741,186,3006,1372
1742,186,2272,1303
1743,186,1558,1266
1744,186,1268,1263
1745,186,2453,1240
1746,186,2621,1238
1747,186,2425,1225
1748,186,2191,893
1749,187,2816,1511
1750,187,2695,1399
1751,187,3007,1376
1752,187,2270,1308
1753,187,1268,1268
1754,187,2452,1239
1755,187,2422,1225
1756,187,2190,894
1757,188,2817,1513
1758,188,2697,1401
1759,188,3009,1378
1760,188,2265,1311
1761,188,1549,1267
1762,188,1269,1270
1763,188,2452,1241
1764,188,2421,1224
1765,188,2196,894
1766,189,2817,1514
1767,189,2699,1401
1768,189,3010,1380
1769,189,2266,1303
1770,189,1560,1265
1771,189,1270,1269
1772,189,2419,1222
1773,189,2197,894
1774,190,2819,1516
1775,190,2698,1400
1776,190,3010,1381
1777,190,2250,1305
1778,190,1269,1273
1779,190,2416,1222
1780,190,2200,893
1781,191,3837,1552
1782,191,2822,1521
1783,191,2702,1403
1784,191,3010,1382
1785,191,2264,1303
1786,191,1557,1266
1787,191,1269,1272
1788,191,2451,1238
1789,191,2420,1223
1790,191,2207,894
1791,192,3837,1552
1792,192,2823,1522
1793,192,2704,1404
1794,192,3010,1383
1795,192,2251,1306
1796,192,1559,1263
1797,192,1266,1268
1798,192,2425,1225
1799,192,2207,894
1800,193,3838,1551
1801,193,2826,1524
1802,193,2706,1404
1803,193,3011,1385
1804,193,2244,1304
1805,193,1559,1264
1806,193,1266,1268
1807,193,2426,1225
1808,193,2209,894
1809,194,3838,1551
1810,194,2828,1527
1811,194,2703,1402
1812,194,3013,1386
1813,194,2251,1305
1814,194,1266,1269
1815,194,1561,1263
1816,194,2424,1224
1817,194,2211,895
1818,195,3837,1552
1819,195,2829,1529
1820,195,2706,1404
1821,195,3014,1386
1822,195,1625,1328
1823,195,2250,1305
1824,195,1562,1263
1825,195,1267,1273
1826,195,2626,1250
1827,195,2432,1225
1828,195,2214,895
1829,196,3837,1552
1830,196,2831,1530
1831,196,2706,1404
1832,196,3014,1390
1833,196,1627,1329
1834,196,2253,1304
1835,196,1563,1264
1836,196,1267,1274
1837,196,2423,1223
1838,196,2210,895
1839,197,2832,1531
1840,197,2706,1403
1841,197,3015,1392
1842,197,1624,1328
1843,197,2250,1302
1844,197,1564,1264
1845,197,1264,1272
1846,197,2423,1223
1847,197,2211,895
1848,197,2269,800
1849,198,2834,1532
1850,198,2707,1404
1851,198,3015,1393
1852,198,1624,1327
1853,198,2243,1303
1854,198,1569,1263
1855,198,1264,1273
1856,198,2427,1224
1857,198,2212,895
1858,198,2268,800
1859,199,2837,1535
1860,199,2700,1401
1861,199,3015,1393
1862,199,1624,1327
1863,199,2236,1303
1864,199,1570,1263
1865,199,1264,1274
1866,199,2426,1224
1867,199,2214,895
1868,199,2269,800
1869,200,2321,1815
1870,200,2837,1536
1871,200,2736,1415
1872,200,2692,1398
1873,200,3015,1395
1874,200,2242,1302
1875,200,1565,1264
1876,200,1264,1275
1877,200,2440,1227
1878,200,2400,1218
1879,200,2214,895
1880,200,2269,803
1881,201,2839,1537
1882,201,2738,1415
1883,201,2693,1398
1884,201,3015,1398
1885,201,1624,1327
1886,201,2240,1302
1887,201,1261,1281
1888,201,1565,1263
1889,201,2630,1252
1890,201,2439,1226
1891,201,2398,1218
1892,201,2215,895
1893,201,2269,803
1894,202,2840,1539
1895,202,2711,1406
1896,202,3014,1399
1897,202,2238,1302
1898,202,1262,1283
1899,202,1565,1263
1900,202,2629,1252
1901,202,2438,1226
1902,202,2395,1217
1903,202,2217,895
1904,202,2269,804
1905,203,2841,1540
1906,203,2712,1406
1907,203,3013,1399
1908,203,1626,1325
1909,203,2238,1302
1910,203,1260,1285
1911,203,1565,1263
1912,203,2630,1251
1913,203,2437,1225
1914,203,2391,1214
1915,203,2225,898
1916,203,2269,806
1917,204,2324,1813
1918,204,2842,1541
1919,204,2713,1407
1920,204,3013,1403
1921,204,1626,1325
1922,204,2235,1303
1923,204,1260,1286
1924,204,1565,1263
1925,204,2630,1254
1926,204,2434,1222
1927,204,2391,1215
1928,204,2223,896
1929,204,2268,807
1930,205,2845,1542
1931,205,2734,1417
1932,205,2705,1405
1933,205,3013,1405
1934,205,1626,1326
1935,205,2236,1302
1936,205,1267,1288
1937,205,1565,1262
1938,205,2630,1256
1939,205,2432,1221
1940,205,2391,1214
1941,205,2215,895
1942,205,2268,809
1943,206,2847,1544
1944,206,3013,1413
1945,206,2706,1406
1946,206,2250,1301
1947,206,1269,1288
1948,206,1565,1262
1949,206,2631,1256
1950,206,2431,1220
1951,206,2390,1214
1952,206,2215,895
1953,206,2267,806
1954,207,2844,1542
1955,207,3013,1414
1956,207,2707,1406
1957,207,2233,1305
1958,207,1269,1287
1959,207,1566,1262
1960,207,2630,1253
1961,207,2429,1219
1962,207,2388,1213
1963,207,2215,895
1964,207,2266,806
1965,208,3014,1410
1966,208,2707,1406
1967,208,2231,1303
1968,208,1559,1266
1969,208,2630,1254
1970,208,2430,1219
1971,208,2390,1213
1972,208,2267,837
1973,209,2708,1407
1974,209,3014,1411
1975,209,2225,1304
1976,209,1559,1265
1977,209,2429,1218
1978,209,2390,1213
1979,209,2221,895
1980,209,2267,829
1981,210,2879,1557
1982,210,3014,1411
1983,210,2711,1408
1984,210,2228,1304
1985,210,2427,1218
1986,210,2390,1213
1987,210,2267,835
1988,211,3835,2057
1989,211,2879,1557
1990,211,3014,1412
1991,211,2713,1409
1992,211,2217,1306
1993,211,1563,1263
1994,211,2427,1217
1995,211,2390,1213
1996,211,2267,835
1997,212,3835,2057
1998,212,2880,1557
1999,212,3014,1412
2000,212,2718,1411
2001,212,2214,1307
2002,212,2426,1217
2003,212,1811,881
2004,212,2267,840
2005,213,3835,2057
2006,213,2880,1556
2007,213,3013,1413
2008,213,2719,1411
2009,213,2209,1311
2010,213,1269,1280
2011,213,2411,1216
2012,213,1812,882
2013,213,2267,848
2014,214,3834,2057
2015,214,2882,1556
2016,214,3013,1413
2017,214,2720,1410
2018,214,2218,1309
2019,214,1580,1255
2020,214,2410,1215
2021,214,1812,882
2022,214,2267,851
2023,214,4,5
2024,215,3835,2056
2025,215,2883,1555
2026,215,2765,1427
2027,215,3013,1414
2028,215,2720,1411
2029,215,2217,1309
2030,215,1575,1260
2031,215,2410,1215
2032,215,2224,900
2033,215,1810,882
2034,215,2267,846
2035,216,3834,2053
2036,216,2923,1854
2037,216,2884,1557
2038,216,2766,1427
2039,216,3013,1412
2040,216,2721,1411
2041,216,2216,1309
2042,216,1576,1259
2043,216,2410,1214
2044,216,2225,899
2045,216,1808,882
2046,216,2266,850
2047,217,3834,2057
2048,217,2922,1854
2049,217,2884,1557
2050,217,2767,1428
2051,217,3014,1412
2052,217,2723,1411
2053,217,2212,1309
2054,217,1584,1253
2055,217,2406,1214
2056,217,1806,881
2057,217,2266,855
2058,218,2920,1855
2059,218,2884,1557
2060,218,3012,1420
2061,218,2725,1411
2062,218,2208,1312
2063,218,1579,1257
2064,218,2407,1215
2065,218,1806,881
2066,218,2265,856
2067,219,2921,1857
2068,219,2886,1558
2069,219,2770,1429
2070,219,3012,1421
2071,219,2726,1413
2072,219,2210,1310
2073,219,1580,1257
2074,219,2400,1214
2075,219,1810,885
2076,219,2265,856
2077,220,2921,1857
2078,220,2886,1558
2079,220,2979,1541
2080,220,3012,1421
2081,220,2726,1414
2082,220,2210,1311
2083,220,1578,1259
2084,220,1634,1223
2085,220,2398,1213
2086,220,2227,899
2087,220,2265,857
2088,221,2922,1859
2089,221,2888,1561
2090,221,2977,1538
2091,221,2728,1414
2092,221,2203,1312
2093,221,1576,1260
2094,221,1633,1223
2095,221,2397,1212
2096,221,2227,899
2097,221,1796,873
2098,221,2265,859
2099,222,2923,1860
2100,222,2890,1563
2101,222,2977,1538
2102,222,2730,1413
2103,222,2200,1313
2104,222,1580,1258
2105,222,2394,1214
2106,222,2223,896
2107,222,1796,873
2108,222,2264,861
2109,223,2924,1862
2110,223,2892,1564
2111,223,2978,1540
2112,223,3008,1432
2113,223,2732,1414
2114,223,2200,1313
2115,223,1580,1258
2116,223,2393,1215
2117,223,2264,906
2118,223,2230,900
2119,223,2263,865
2120,224,2923,1863
2121,224,2893,1565
2122,224,2979,1545
2123,224,3008,1431
2124,224,2733,1414
2125,224,2195,1313
2126,224,1581,1259
2127,224,1634,1223
2128,224,2392,1215
2129,224,2242,902
2130,225,2924,1865
2131,225,2893,1566
2132,225,2738,1416
2133,225,2200,1313
2134,225,1581,1258
2135,225,1635,1223
2136,225,2391,1215
2137,225,2244,903
2138,226,2924,1870
2139,226,2896,1569
2140,226,2979,1544
2141,226,2772,1431
2142,226,2736,1416
2143,226,2163,1302
2144,226,2192,1313
2145,226,1583,1258
2146,226,1636,1223
2147,226,2391,1215
2148,226,2880,1014
2149,226,2244,903
2150,226,1794,873
2151,227,2925,1872
2152,227,2898,1571
2153,227,2774,1432
2154,227,2738,1417
2155,227,2198,1317
2156,227,2167,1309
2157,227,1583,1258
2158,227,1637,1223
2159,227,2391,1215
2160,227,2245,903
2161,227,1793,873
2162,228,2925,1872
2163,228,2778,1434
2164,228,2740,1417
2165,228,2200,1314
2166,228,2166,1307
2167,228,1579,1259
2168,228,1638,1223
2169,228,2389,1213
2170,228,2249,904
2171,228,1793,873
2172,229,2926,1872
2173,229,2750,1422
2174,229,2177,1311
2175,229,1574,1261
2176,229,1638,1223
2177,229,2386,1213
2178,229,2251,905
2179,229,1792,873
2180,230,2926,1873
2181,230,2978,1542
2182,230,2751,1422
2183,230,2183,1309
2184,230,1643,1224
2185,230,2263,906
2186,231,2927,1876
2187,231,2978,1545
2188,231,2777,1434
2189,231,2742,1419
2190,231,2182,1309
2191,231,1642,1225
2192,231,2268,909
2193,231,2221,897
2194,231,1792,874
2195,232,2928,1877
2196,232,2759,1428
2197,232,2118,1304
2198,232,2179,1311
2199,232,1642,1225
2200,232,2386,1212
2201,232,2269,909
2202,233,2929,1877
2203,233,2977,1549
2204,233,2761,1429
2205,233,2186,1312
2206,233,2119,1304
2207,233,1641,1225
2208,233,2385,1212
2209,233,2271,913
2210,233,1791,875
2211,234,2930,1879
2212,234,2977,1548
2213,234,2771,1433
2214,234,2119,1304
2215,234,2182,1310
2216,234,1637,1225
2217,234,2382,1214
2218,234,2272,913
2219,235,2928,1879
2220,235,2977,1548
2221,235,2787,1442
2222,235,2756,1425
2223,235,2120,1304
2224,235,2181,1311
2225,235,1637,1225
2226,235,2272,914
2227,236,2931,1881
2228,236,2977,1550
2229,236,2787,1444
2230,236,2754,1423
2231,236,2120,1304
2232,236,2173,1308
2233,236,1640,1223
2234,236,2271,914
2235,237,2932,1883
2236,237,2977,1551
2237,237,2786,1447
2238,237,2120,1304
2239,237,2174,1310
2240,237,1595,1250
2241,237,1636,1223
2242,237,2272,917
2243,238,2932,1882
2244,238,2976,1553
2245,238,2776,1439
2246,238,2188,1315
2247,238,2120,1304
2248,238,2161,1299
2249,238,1638,1222
2250,238,2273,917
2251,239,2932,1883
2252,239,2976,1554
2253,239,2777,1440
2254,239,2188,1314
2255,239,2160,1299
2256,239,1599,1247
2257,239,2258,913
2258,240,2933,1883
2259,240,2976,1556
2260,240,2777,1442
2261,240,2177,1317
2262,240,2158,1298
2263,240,1599,1245
2264,240,1644,1222
2265,240,2258,913
2266,241,2935,1884
2267,241,2976,1557
2268,241,2780,1444
2269,241,2180,1316
2270,241,2158,1298
2271,241,1602,1245
2272,241,1649,1224
2273,241,2257,913
2274,242,2935,1885
2275,242,2780,1446
2276,242,2174,1318
2277,242,2631,1277
2278,242,1600,1243
2279,242,1646,1223
2280,242,2380,1219
2281,242,2258,912
2282,243,2935,1887
2283,243,2780,1447
2284,243,2173,1318
2285,243,2629,1276
2286,243,1599,1247
2287,243,1646,1223
2288,243,2379,1220
2289,243,2257,913
2290,244,2937,1887
2291,244,2777,1444
2292,244,2168,1311
2293,244,1599,1248
2294,244,1647,1223
2295,244,2255,912
2296,245,2779,1446
2297,245,2165,1311
2298,245,1647,1223
2299,245,2258,914
2300,246,2973,1559
2301,246,2792,1462
2302,246,2764,1428
2303,246,2169,1318
2304,246,2153,1296
2305,246,1591,1254
2306,246,1649,1222
2307,246,2383,1219
2308,246,2262,916
2309,247,2939,1887
2310,247,2970,1568
2311,247,2794,1466
2312,247,2765,1427
2313,247,2167,1315
2314,247,1592,1253
2315,247,1650,1223
2316,247,2381,1218
2317,247,2260,913
2318,248,2971,1566
2319,248,2795,1468
2320,248,2764,1426
2321,248,1588,1253
2322,248,2378,1222
2323,248,1650,1222
2324,248,2258,913
2325,249,2941,1887
2326,249,2973,1559
2327,249,2796,1471
2328,249,2765,1427
2329,249,2158,1298
2330,249,2378,1222
2331,249,1650,1222
2332,249,2256,913
2333,250,2944,1886
2334,250,2973,1561
2335,250,2798,1474
2336,250,2127,1303
2337,250,2162,1303
2338,250,1644,1222
2339,250,2253,913
2340,251,2972,1563
2341,251,2800,1479
2342,251,2768,1428
2343,251,1627,1314
2344,251,2153,1303
2345,251,1649,1221
2346,251,2252,913
2347,252,2972,1564
2348,252,2801,1482
2349,252,2767,1427
2350,252,2155,1303
2351,252,1604,1241
2352,252,1649,1221
2353,252,2252,913
2354,253,2972,1565
2355,253,2802,1485
2356,253,2768,1428
2357,253,2159,1302
2358,253,1604,1238
2359,253,1650,1221
2360,253,2251,915
2361,254,2970,1569
2362,254,2804,1491
2363,254,2768,1427
2364,254,2158,1302
2365,254,1605,1239
2366,254,1652,1221
2367,254,2251,914
2368,254,1749,890
2369,254,1860,711
2370,254,1851,706
2371,255,2970,1567
2372,255,2804,1492
2373,255,2769,1429
2374,255,2161,1304
2375,255,1654,1220
2376,255,2383,1217
2377,255,2248,913
2378,255,1747,891
2379,255,2077,842
2380,255,1860,711
2381,255,1849,704
2382,256,2970,1567
2383,256,2805,1494
2384,256,2770,1430
2385,256,2160,1305
2386,256,1604,1237
2387,256,1657,1221
2388,256,2249,914
2389,256,1746,891
2390,256,1853,706
2391,257,2806,1495
2392,257,2770,1429
2393,257,1628,1310
2394,257,2160,1304
2395,257,1659,1221
2396,257,2383,1216
2397,257,2249,915
2398,257,1745,891
2399,257,1852,705
2400,258,2807,1498
2401,258,2772,1429
2402,258,2166,1307
2403,258,1661,1221
2404,258,2383,1216
2405,258,2249,916
2406,258,1743,891
2407,258,1849,702
2408,259,2808,1501
2409,259,2772,1430
2410,259,2164,1303
2411,259,2628,1273
2412,259,1664,1222
2413,259,1818,1156
2414,259,2249,916
2415,259,1741,892
2416,259,1852,702
2417,260,2809,1504
2418,260,2775,1432
2419,260,2164,1303
2420,260,1630,1305
2421,260,1608,1237
2422,260,1664,1222
2423,260,1818,1156
2424,260,2248,916
2425,260,1738,892
2426,260,1852,703
2427,261,2811,1507
2428,261,2777,1433
2429,261,1631,1304
2430,261,2157,1300
2431,261,1595,1248
2432,261,1664,1221
2433,261,1816,1157
2434,261,2247,917
2435,261,1737,892
2436,261,1851,702
2437,262,2814,1511
2438,262,2779,1435
2439,262,1631,1303
2440,262,2157,1299
2441,262,1595,1248
2442,262,1665,1222
2443,262,1815,1157
2444,262,2246,917
2445,262,1735,893
2446,262,1851,702
2447,263,2816,1516
2448,263,2781,1437
2449,263,2157,1299
2450,263,1595,1249
2451,263,1665,1222
2452,263,1815,1157
2453,263,2245,920
2454,263,1733,893
2455,263,1850,701
2456,264,2818,1517
2457,264,2781,1439
2458,264,1632,1303
2459,264,1595,1249
2460,264,1666,1223
2461,264,1817,1157
2462,264,2244,922
2463,264,1732,893
2464,265,2819,1519
2465,265,2782,1441
2466,265,1632,1303
2467,265,2154,1297
2468,265,1595,1248
2469,265,1667,1224
2470,265,1817,1157
2471,265,2243,924
2472,265,1731,893
2473,266,2820,1522
2474,266,2784,1444
2475,266,2154,1298
2476,266,1667,1223
2477,266,1817,1156
2478,266,2242,926
2479,266,1729,893
2480,267,2821,1523
2481,267,2785,1445
2482,267,2628,1277
2483,267,1615,1233
2484,267,1669,1225
2485,267,2240,924
2486,267,1727,892
2487,268,3833,2153
2488,268,2824,1525
2489,268,2787,1447
2490,268,2135,1303
2491,268,1633,1303
2492,268,2632,1277
2493,268,1599,1243
2494,268,1670,1225
2495,268,2239,925
2496,268,1727,892
2497,269,2826,1528
2498,269,2789,1448
2499,269,2134,1302
2500,269,1634,1302
2501,269,2632,1276
